"ogc_fid","id","type","height","ele","area","date","heightscore","name","minheight","levels","color","material","minlevel","orient","roofheight","roofshape","roofcolor","roofmaterial","rooflevels","country","geom","avg_elevation","absolute_top","bldg_footprint_centroid","test_bldg_id","roof_center","geom_4326"
427111,"0573496-0bccd3c-0e","education","5.4","117.7","217.3",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000009000000CB3B724ECC6A60C1850BB7608EEB51412F365D4BCD6A60C1807E82E08BEB51415EF3B15CCC6A60C144C3CD3B8AEB51410456D67FCB6A60C1B76B62178CEB514162D53D06CA6A60C1084BC3BB89EB51419BEAE3D3C86A60C1542C5DD78BEB51416A370B8ACA6A60C1F6E5E6E98EEB5141729E9671CB6A60C1F3D94CCE8CEB5141CB3B724ECC6A60C1850BB7608EEB5141","112","117.4","0101000020110F000011639900CB6A60C11BDCD4408CEB5141",29,"0101000020E61000005373594A895453C09780B740826A4340","0106000020E61000000100000001030000000100000009000000478AC8B08A5453C0279EB305846A4340AD3594DA8B5453C02EC37FBA816A4340E9818FC18A5453C0BE839F38806A4340AD8383BD895453C011AAD4EC816A43408BE1EA00885453C057BE2EC37F6A43408B153598865453C05E471CB2816A434019541B9C885453C05CDF8783846A43400D8CBCAC895453C058569A94826A4340478AC8B08A5453C0279EB305846A4340"
427064,"05734d9-0bcccda-0a","education","6.2","118.1","230.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,177,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000082FE5245B96A60C1E01052785EEB51416205993BBB6A60C10CF3BC535EEB51413E96191FBB6A60C1BF41214A58EB51415C8FD328B96A60C1E259B66E58EB514182FE5245B96A60C1E01052785EEB5141","115","121.2","0101000020110F0000394A3632BA6A60C1EDA739615BEB5141",30,"0101000020E61000005D8EE55D755453C01DD0F63E556A4340","0106000020E6100000010000000103000000010000000500000096B9F946745453C0BB0B9414586A434076525F96765453C07A1C06F3576A43403563D174765453C0EE5F5969526A434052CA6B25745453C02E4FE78A526A434096B9F946745453C0BB0B9414586A4340"
427075,"057351e-0bccd1e-09","education","4.1","122.3","112.3",202102,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,36,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000041D951DA96A60C10741F3BA7FEB5141B94DD00FAA6A60C130F81A567CEB5141CDF3F6C0A86A60C15DBA46E87AEB514119C3BBCEA76A60C134E31E4D7EEB5141041D951DA96A60C10741F3BA7FEB5141","119","123.1","0101000020110F0000C80846EFA86A60C108F89C517DEB5141",31,"0101000020E61000005AD4DC0A615453C0F12F2460746A4340","0106000020E610000001000000010300000001000000050000009F776341615453C076525F96766A43404BE9995E625453C024607479736A4340092E56D4605453C09607E929726A43405FBC1FB75F5453C0E8F9D346756A43409F776341615453C076525F96766A4340"
427048,"0573550-0bccc76-0c","education","5.6","125.6","240.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000008CD312D9D6A60C1FDC007D02CEB5141988EED029E6A60C1BAE72DF426EB5141B787A70C9C6A60C1ADD9ABD825EB514127C6EB369B6A60C1228885B42BEB514108CD312D9D6A60C1FDC007D02CEB5141","126","131.6","0101000020110F000048ABEC9C9C6A60C1A9C4595429EB5141",32,"0101000020E6100000AF71CE88525453C0A62F8656276A4340","0106000020E6100000010000000103000000010000000500000076FBAC32535453C06CC669882A6A4340E07D552E545453C0F274AE28256A4340FFE4EFDE515453C0B876A224246A4340956247E3505453C033C85D84296A434076FBAC32535453C06CC669882A6A4340"
427108,"0573576-0bccd89-05","residence","5.3",NULL,"55.1",202005,"0.55",NULL,NULL,NULL,NULL,NULL,NULL,93,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000A59B9932926A60C1A64AB9DAB3EB514188986361936A60C11EB94EFFB3EB5141FE3D3373936A60C1A32BADA3B1EB51411C416944926A60C166BF177FB1EB5141A59B9932926A60C1A64AB9DAB3EB5141","123","128.3","0101000020110F0000E96CE6D2926A60C1B83B33BFB2EB5141",33,"0101000020E6100000B6101D02475453C066FC4D61A56A4340","0106000020E61000000100000001030000000100000005000000E1AE5E45465453C0ECF65965A66A4340F9BCE2A9475453C02EE6E786A66A43408172DBBE475453C075FA415DA46A43406A64575A465453C0350BB43BA46A4340E1AE5E45465453C0ECF65965A66A4340"
427320,"0573428-0bccbda-0b","residence","6","113.5","218.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,92,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000005822F442E86A60C10481974ADDEA5141EAD93351E86A60C13AAFF62EDAEA5141CC3D06B3E46A60C15895F2EED9EA51413A86C6A4E46A60C10362930ADDEA51415822F442E86A60C10481974ADDEA5141","111","117","0101000020110F00009230FD7AE66A60C1F109C59CDBEA5141",34,"0101000020E610000044E94482A95453C0A2771B0DE0694340","0106000020E6100000010000000103000000010000000500000055DD239BAB5453C0B52C5F97E1694340F6D4EAABAB5453C0E71890BDDE69434027F56569A75453C034B6D782DE69434087FD9E58A75453C003CAA65CE169434055DD239BAB5453C0B52C5F97E1694340"
427347,"057345e-0bccbf8-0c","residence","7","115.9","204.3",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,104,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000565CCB3FDA6A60C11B299ACBECEA5141289AB8CADA6A60C1378EA95DE9EA5141B6D1B6FED76A60C1F1066794E7EA514100A63970D76A60C12A4D32F9EAEA5141565CCB3FDA6A60C11B299ACBECEA5141","115","122","0101000020110F0000A5E8B61ED96A60C1E0C0732EEAEA5141",35,"0101000020E6100000D7B356C6995453C092097767ED694340","0106000020E6100000010000000103000000010000000500000009D9791B9B5453C0F01307D0EF69434069C70DBF9B5453C0CEA5B8AAEC6943401DACFF73985453C01D774A07EB694340D6FF39CC975453C06F693524EE69434009D9791B9B5453C0F01307D0EF694340"
427115,"0573430-0bccde0-06",NULL,"2.5",NULL,"41.2",NULL,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,76,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000BB796BABE36A60C16D192583DFEB514181698341E56A60C12192E879DEEB51411E79140CE56A60C10417F142DDEB51415889FC75E36A60C100962D4CDEEB5141BB796BABE36A60C16D192583DFEB5141","122","124.5","0101000020110F0000A0F8BF5BE46A60C1C2160B63DEEB5141",36,"0101000020E61000005F48A302A75453C0603FFD67CD6A4340","0106000020E6100000010000000103000000010000000500000009100533A65453C07FFB3A70CE6A43406EA12B11A85453C0E3F4F57CCD6A4340D48041D2A75453C03883BF5FCC6A434070EF1AF4A55453C0D1890453CD6A434009100533A65453C07FFB3A70CE6A4340"
427112,"0573440-0bccd7b-04","education:school","2.8","115.4","20.2",202209,"0.55",NULL,NULL,NULL,NULL,NULL,NULL,138,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000078783AB8E06A60C1D1CA1FDAACEB51410935382AE16A60C117797F35ACEB51415409BB9BE06A60C1916B39ACAAEB5141C14CBD29E06A60C1315DB447ABEB514178783AB8E06A60C1D1CA1FDAACEB5141","117","119.8","0101000020110F000073AD0FAAE06A60C1CBC6B9C1ABEB5141",37,"0101000020E6100000D04579A8A25453C0D22D23F59E6A4340","0106000020E61000000100000001030000000100000005000000C4CBD3B9A25453C0672B2FF99F6A4340CA880B40A35453C0C17630629F6A434083DC4598A25453C0C1AA7AF99D6A43407C1F0E12A25453C096E315889E6A4340C4CBD3B9A25453C0672B2FF99F6A4340"
427149,"0573442-0bccc25-0c","residence","6.3","117.4","215.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,102,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000D2151695E16A60C1DC0A675F03EB51417EE48303E26A60C108FB9D3A00EB5141CE95D4BADE6A60C1AC04105FFEEA514121C7664CDE6A60C1FDEDD88301EB5141D2151695E16A60C1DC0A675F03EB5141","113","119.3","0101000020110F0000DD58F527E06A60C14A803BDF00EB5141",38,"0101000020E61000002C41F50FA25453C099E46C3A026A4340","0106000020E6100000010000000103000000010000000500000000CADFBDA35453C051BEA085046A43401CC9E53FA45453C0B32E6EA3016A434013B70A62A05453C05D0839EFFF694340F5B704E09F5453C0FF976BD1026A434000CADFBDA35453C051BEA085046A4340"
427142,"057345b-0bccc48-0e","residence","5.8","117","214.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000098CE802DD96A60C14CD9D3E915EB5141546B056BDB6A60C1478EA87211EB5141DFB6FB2DDA6A60C11843A1FB0EEB5141231A77F0D76A60C18345CC7213EB514198CE802DD96A60C14CD9D3E915EB5141","116","121.8","0101000020110F0000D340BEADD96A60C13183BA7212EB5141",39,"0101000020E6100000A873826F9A5453C0CFDA9E59126A4340","0106000020E6100000010000000103000000010000000500000034BA83D8995453C0B8C15087156A43403829CC7B9C5453C0FD4CBD6E116A4340802381069B5453C0D4EDEC2B0F6A43407BB43863985453C091628044136A434034BA83D8995453C0B8C15087156A4340"
427126,"0573463-0bccd00-0e","education","7.1","110.9","245",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,126,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000A31C5622D86A60C1E008AFB071EB5141BC42BEADD96A60C1CBBDB7826EEB51419BBA889ED76A60C1522FFCA66AEB5141F0DCE004D66A60C1374883B96DEB5141A31C5622D86A60C1E008AFB071EB5141","110.5","117.6","0101000020110F0000D1D1FCDBD76A60C140F2D0266EEB5141",40,"0101000020E61000003376EF47985453C0AEE2C96E666A4340","0106000020E610000001000000010300000001000000050000002E17F19D985453C09A3FA6B5696A4340DA6E826F9A5453C02A3410CB666A4340A0A4C002985453C044F81741636A434054556820965453C043908312666A43402E17F19D985453C09A3FA6B5696A4340"
427128,"0573472-0bcccd6-0a","education","7","114.9","135.7",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001833AA2ED46A60C1F33766CA5BEB51413CACA512D56A60C1C587465358EB514175BC8D7CD36A60C175FB93AE56EB51416D550295D26A60C11286B3255AEB51411833AA2ED46A60C1F33766CA5BEB5141","112","119","0101000020110F000093C379D4D36A60C1E72DE23C59EB5141",41,"0101000020E610000059235B8C935453C082B3A547536A4340","0106000020E610000001000000010300000001000000050000009C69C2F6935453C0B0C56E9F556A4340A8E33103955453C0BEDBBC71526A434043520B25935453C04E9CDCEF506A43404F1A6A14925453C040868E1D546A43409C69C2F6935453C0B0C56E9F556A4340"
427129,"057347f-0bccce8-0c","education","4.4","112.3","174.4",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,52,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000070000009FFE5E17D06A60C19022BDAF65EB514165F33411D26A60C1F19B92B861EB51413A186CA9D06A60C1C3B236EF5EEB5141AA51F26FCF6A60C11C12436661EB51414EC80E22D06A60C1F616F1CA62EB5141189AB261CF6A60C146BAE94164EB51419FFE5E17D06A60C19022BDAF65EB5141","112","116.4","0101000020110F00000AA2D999D06A60C1A21A113062EB5141",42,"0101000020E6100000AD0B2605905453C0DF50C58D5B6A4340","0106000020E61000000100000001030000000100000007000000F750A2258F5453C022BE13B35E6A4340C1A73979915453C0CB0EF10F5B6A434027BB99D18F5453C05055A181586A4340587380608E5453C077B471C45A6A4340B18A37328F5453C03691990B5C6A4340B77BB94F8E5453C0946588635D6A4340F750A2258F5453C022BE13B35E6A4340"
427344,"0573482-0bccbeb-0d","residence","6.6","116.5","218",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,102,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000094B54786D16A60C183719C66E6EA51415C9625F1D16A60C1650F2054E3EA5141BEFCD684CE6A60C1357B9378E1EA5141F61BF919CE6A60C1F08CEA81E4EA514194B54786D16A60C183719C66E6EA5141","115","121.6","0101000020110F0000C5C05706D06A60C1593AD4EDE3EA5141",43,"0101000020E6100000C3F6CD108F5453C03C6575ABE7694340","0106000020E6100000010000000103000000010000000500000062B9A5D5905453C0428177F2E969434097FA7953915453C041E90B21E76943407C7DAD4B8D5453C0EFC2D66CE5694340473CD9CD8C5453C01EDFDE35E869434062B9A5D5905453C0428177F2E9694340"
427351,"05734a5-0bccc09-0d","residence","5.5","122.8","201.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,71,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C4363136C66A60C10A020EC3F5EA514109386229C96A60C115924E1EF3EA5141128BF581C86A60C118E46530F0EA5141CF89C48EC56A60C1F62025D5F2EA5141C4363136C66A60C10A020EC3F5EA5141","119.5","125","0101000020110F0000865D135CC76A60C149EAB9F9F2EA5141",44,"0101000020E61000000A52B5DD845453C0CEBF417BF5694340","0106000020E61000000100000001030000000100000005000000099FAD83835453C03A799109F869434050E3DEFC865453C0FEAECF9CF5694340AF05BD37865453C04106F2ECF26943406AC18BBE825453C07DD0B359F5694340099FAD83835453C03A799109F8694340"
427071,"05734bc-0bccd1f-0f","education","4.8","120.3","287.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,115,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000700000079D332BFC26A60C10A0D7D1681EB51415273EDCDC36A60C1886A0F8D7DEB51417CBF3A30C16A60C1C4C261717AEB5141F35F4CDEC06A60C198ECC0837BEB514150E92F2CC06A60C174E566B17AEB5141E496F372BF6A60C13D0875287DEB514179D332BFC26A60C10A0D7D1681EB5141","115","119.8","0101000020110F0000F28C25B0C16A60C100B8DE8A7DEB5141",45,"0101000020E6100000EBB653DF7E5453C0104CE735766A4340","0106000020E6100000010000000103000000010000000700000036E84B6F7F5453C063B323D5776A4340234910AE805453C0CED1AA96746A4340A2D288997D5453C000BEDBBC716A4340C5C210397D5453C06C4084B8726A43406DAB59677C5453C0B42094F7716A434044183F8D7B5453C0DC7F643A746A434036E84B6F7F5453C063B323D5776A4340"
427110,"05734dc-0bccd3f-0e","education:school","3.8","119","243.8",202209,"0.65","Carty House - Gmu",NULL,NULL,NULL,NULL,NULL,103,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000900000075BAF917BB6A60C19A317C0E8FEB5141C6F50771BB6A60C1CCE2DCB28CEB51415F855761B86A60C1D8846DE08AEB5141D620ABABB76A60C191B4F6A98FEB51419D10C341B96A60C13B27C19790EB5141E6EEC17AB96A60C1C58B31FC8EEB51419C1A3F09BA6A60C14B76814E8FEB5141A4774E29BA6A60C1A6564C858EEB514175BAF917BB6A60C19A317C0E8FEB5141","118","121.8","0101000020110F000096E42360B96A60C1383D4BAF8DEB5141",46,"0101000020E610000009D098B6745453C0AABA5851836A4340","0106000020E6100000010000000103000000010000000900000065E76D6C765453C09DCE15A5846A4340107349D5765453C0E6E26F7B826A43408A3F8A3A735453C064389ECF806A4340486AA164725453C07307B133856A4340ADFBC742745453C09E9ACB0D866A434030DAE385745453C0FED64E94846A43407786A92D755453C05031CEDF846A4340A0336953755453C0678D4127846A434065E76D6C765453C09DCE15A5846A4340"
427023,"0573500-0bccc1d-0b","residence","5.9","130.4","235.5",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,179,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001384A3B9AF6A60C1C3227D7100EB51416B2BFB5DB16A60C175F1576800EB5141BD614B53B16A60C174C74503F9EA514165BAF3AEAF6A60C105F76A0CF9EA51411384A3B9AF6A60C1C3227D7100EB5141","125","130.9","0101000020110F0000E0727786B06A60C1AD7461BAFCEA5141",47,"0101000020E610000010FDDAFA695453C0E7F1586DFE694340","0106000020E610000001000000010300000001000000050000006BD5AE09695453C09415C3D5016A43406F5E9CF86A5453C0C4995FCD016A4340B72407EC6A5453C04A7CEE04FB694340B29B19FD685453C01BF8510DFB6943406BD5AE09695453C09415C3D5016A4340"
427358,"057350e-0bccbde-0b","residence","5.5","126.4","257.8",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001B4D7970AB6A60C1A6AABC8ADFEA514103C008B2AE6A60C117819781DFEA51413AE4E8AAAE6A60C13A0EE665DBEA5141375FE96CAB6A60C1695F3078DBEA51411B4D7970AB6A60C1A6AABC8ADFEA5141","127","132.5","0101000020110F00007184310FAD6A60C1227CF67ADDEA5141",48,"0101000020E610000033D273E5655453C0036282C5E1694340","0106000020E61000000100000001030000000100000005000000145AD6FD635453C0FDA4DAA7E36943404EF04DD3675453C02C29779FE36943407E74EACA675453C0938AC6DADF6943402D9CA4F9635453C034828DEBDF694340145AD6FD635453C0FDA4DAA7E3694340"
427055,"057354d-0bccccf-0e","education","5.3","124.6","240.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,112,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000001891CC349E6A60C11061EA3759EB514104E6E71F9F6A60C1DC6080AE55EB51415CF9055B9C6A60C188CBDAD252EB514170A4EA6F9B6A60C10C89445C56EB51411891CC349E6A60C11061EA3759EB5141","121","126.3","0101000020110F00004848E9479D6A60C19E8A620556EB5141",49,"0101000020E6100000BD0C2252535453C0182AAC54506A4340","0106000020E6100000010000000103000000010000000500000093E00D69545453C017F37343536A43406FD6E07D555453C08311FB04506A4340F436363B525453C06860E4654D6A434018416326515453C0FB415DA4506A434093E00D69545453C017F37343536A4340"
427090,"05735b2-0bccdae-26","residence","3.1","128.9","1448.7",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000FE6D8EA8846A60C1C39FBDA6D4EB5141616D3709866A60C152A940ADB6EB51417704248F836A60C196FA5A36B6EB514115057B2E826A60C165F8FC38D4EB5141FE6D8EA8846A60C1C39FBDA6D4EB5141","127","130.1","0101000020110F00001630CE1B846A60C1EE106770C5EB5141",50,"0101000020E61000000AE883AE355453C0963DC088B66A4340","0106000020E610000001000000010300000001000000050000006DE34F54365453C012F4177AC46A434037548CF3375453C0382C0DFCA86A4340C648F608355453C0A4E2FF8EA86A4340FDD7B969335453C04C266E15C46A43406DE34F54365453C012F4177AC46A4340"
427024,"05735ed-0bccc8a-3e","education","6.3","137.7","5452.5",202311,"0.65","Ángel Cabrera Global Center",NULL,NULL,NULL,NULL,NULL,94,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000015000000CD8308617C6A60C1235BC9EC3EEB5141FA5455017D6A60C174A4AF062AEB5141458B2242776A60C1D707C74F29EB514117C45169776A60C1AE38584625EB514103E2BF566E6A60C1A170FB3324EB514184DFE0246E6A60C158ED64EB2BEB5141606BA3A46D6A60C1C9B13FE22BEB5141E068C4726D6A60C1AE56935932EB51415F7061086E6A60C1F10D037532EB5141B2A6B1FD6D6A60C117C0157533EB51415B8ED55E706A60C14330F5AB33EB514176A0455B706A60C1B4FDDD6234EB5141CB6053F2736A60C10C282DB534EB5141B04EE3F5736A60C1195944FE33EB514108F63A9A756A60C1044FD92234EB51413F1A1B93756A60C1515CE7E234EB514186029693766A60C115537C0735EB51416CEB6733766A60C1EB4BC69A42EB51418125C84D796A60C16AD53AF642EB51418B82D76D796A60C10D5B34C83EEB5141CD8308617C6A60C1235BC9EC3EEB5141","136","142.3","0101000020110F0000D7164DF9756A60C18127D9EE30EB5141",51,"0101000020E6100000F927DA02255453C04A2FDCB9306A4340","0106000020E61000000100000001030000000100000015000000CA80B3942C5453C011FC6F253B6A43409BE271512D5453C0F30C1AFA276A43400983328D265453C0AA605452276A434004AC55BB265453C0B2B96A9E236A4340AF00A60C1C5453C04837C2A2226A4340FD9DEDD11B5453C014AFB2B6296A434057E9EE3A1B5453C044334FAE296A4340A48636001B5453C095BDA59C2F6A4340BCAE5FB01B5453C00531D0B52F6A43400475CAA31B5453C0D0BBB1A0306A43401A4F04711E5453C0B1A206D3306A43403191D26C1E5453C0F84ECC7A316A43402FF5F3A6225453C04BA94BC6316A434018B325AB225453C005FD851E316A43401C3C139A245453C046EC1340316A43404CC0AF91245453C05E143DF0316A43409929ADBF255453C0A003CB11326A43401D226E4E255453C0E5CC76853E6A43405B8FC2F5285453C00AA359D93E6A4340863C821B295453C0D10CE2033B6A4340CA80B3942C5453C011FC6F253B6A4340"
427081,"057360e-0bccce2-10","education","5.6",NULL,"351.7",200803,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000C64CD8AE6C6A60C1233EC7255BEB5141D295EF3F6B6A60C17A0B48A661EB5141CEB363966D6A60C1A476BAB863EB5141C26A4C056F6A60C19A975E415DEB5141C64CD8AE6C6A60C1233EC7255BEB5141","142","147.6","0101000020110F0000665979226D6A60C1BFB7F1705FEB5141",52,"0101000020E6100000331D70A11A5453C038E743FB586A4340","0106000020E61000000100000001030000000100000005000000C2B986191A5453C00A117008556A434058518369185453C02A172AFF5A6A4340B7F1272A1B5453C05F24B4E55C6A4340205A2BDA1C5453C00F9A5DF7566A4340C2B986191A5453C00A117008556A4340"
427114,"0573424-0bccddd-0a","residence","2.1",NULL,"137.3",NULL,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000005F84C1C6E86A60C1A1A5F90BDCEB514150B6AAF7E66A60C13DB3B182DAEB5141C851FE41E66A60C1DC6D47D5DDEB5141D81F1511E86A60C1EE818F5EDFEB51415F84C1C6E86A60C1A1A5F90BDCEB5141","122","124.1","0101000020110F00002DEC5F84E76A60C13294A0F0DCEB5141",53,"0101000020E610000073AEBEBAAA5453C04E2B4014CC6A4340","0106000020E61000000100000001030000000100000005000000E24F5436AC5453C08B118942CB6A4340FBDF1115AA5453C08C45D3D9C96A4340BA0A293FA95453C03E40F7E5CC6A4340A27A6B60AB5453C03D0CAD4ECE6A4340E24F5436AC5453C08B118942CB6A4340"
427134,"057343c-0bcccce-0a","education","6.2","115.3","129.9",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,108,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000700000007447255E26A60C1EC105D9C57EB5141A15D7FE7E26A60C1CE2627DC54EB5141E5C5B80DE16A60C1928EE45253EB5141CBA9CC49E06A60C130148F6E56EB51415B704683E16A60C1BDB3A26E57EB51417FDFC59FE16A60C1C0574EDC56EB514107447255E26A60C1EC105D9C57EB5141","108","114.2","0101000020110F0000F0C5A999E16A60C16E58938F55EB5141",54,"0101000020E6100000F74CABC6A35453C0919797FC4F6A4340","0106000020E61000000100000001030000000100000007000000F9D85DA0A45453C0772FF7C9516A43402743554CA55453C0CAF10A444F6A434089997D1EA35453C0CC2555DB4D6A4340A7CCCD37A25453C09A3924B5506A43407614E7A8A35453C065C405A0516A4340B70375CAA35453C05D07CE19516A4340F9D85DA0A45453C0772FF7C9516A4340"
427113,"0573466-0bccdda-0a","residence","4.4",NULL,"159.1",NULL,"0.95",NULL,NULL,NULL,NULL,NULL,NULL,154,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F000001000000010300000001000000050000009453FDB6D66A60C1A7FF9727DEEB51417DB29469D86A60C190BC55DEDCEB5141B7CCF89AD76A60C159E5F39DD8EB5141CC6D61E8D56A60C1EE685BF0D9EB51419453FDB6D66A60C1A7FF9727DEEB5141","118","122.4","0101000020110F000073E12F29D76A60C111EF8964DBEB5141",55,"0101000020E61000007213B278975453C064638AABCA6A4340","0106000020E61000000100000001030000000100000005000000AD6C1FF2965453C0909A7631CD6A434051EDD3F1985453C044317903CC6A4340B8E68EFE975453C06AA33A1DC86A43401266DAFE955453C086889B53C96A4340AD6C1FF2965453C0909A7631CD6A4340"
427148,"0573491-0bccc2e-0b","residence","7.8","122.2","180.3",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000B7954B9DCD6A60C1101F678D07EB51413FF539EFCD6A60C19C81328D04EB5141170679F8CA6A60C1DDA61C4D03EB51418EA68AA6CA6A60C1922B514D06EB5141B7954B9DCD6A60C1101F678D07EB5141","118.5","126.3","0101000020110F0000D54FE24ACC6A60C1D0DD416D05EB5141",56,"0101000020E6100000D3CC96AC8A5453C0EF0FF967066A4340","0106000020E6100000010000000103000000010000000500000089450C3B8C5453C08A54185B086A43406455849B8C5453C02DB4739A056A43403753211E895453C0B0C6D974046A43405A43A9BD885453C00E677E35076A434089450C3B8C5453C08A54185B086A4340"
427354,"05734be-0bccbe0-0a","residence","6.8","122.1","209.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000A79A0398C26A60C11B98592FE0EA5141A79A0398C26A60C1171049F8DCEA51417FA6843DBF6A60C1171049F8DCEA51417FA6843DBF6A60C11B98592FE0EA5141A79A0398C26A60C11B98592FE0EA5141","118","124.8","0101000020110F00009220C4EAC06A60C11954D193DEEA5141",57,"0101000020E610000072DBBE477D5453C0D59D5CC5E2694340","0106000020E610000001000000010300000001000000050000003CBF28417F5453C0A259D93EE46943403CBF28417F5453C064D2DF4BE1694340A8F7544E7B5453C064D2DF4BE1694340A8F7544E7B5453C0A259D93EE46943403CBF28417F5453C0A259D93EE4694340"
427035,"05734cc-0bccc21-0b","residence","6.1","126.2","210.1",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,13,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F00000100000001030000000100000005000000DC2AAA27BE6A60C1489D9B3102EB51417744B7B9BE6A60C1F51F2FF1FBEA51413AAFCF11BD6A60C1C1BC914CFBEA5141BBA7327CBC6A60C12251239601EB5141DC2AAA27BE6A60C1489D9B3102EB5141","123","129.1","0101000020110F0000C3218C9BBD6A60C162D81DC2FEEA5141",58,"0101000020E61000002BD43862795453C06C727F4B006A4340","0106000020E61000000100000001030000000100000005000000EA1A2D077A5453C075C8CD70036A43401A8524B37A5453C00825CCB4FD6943402D3E05C0785453C06170CD1DFD6943401516DC0F785453C09E8F32E2026A4340EA1A2D077A5453C075C8CD70036A4340"
427036,"05734d3-0bccc34-0d","residence","5.7","126.6","228.2",202209,"0.65",NULL,NULL,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,"US","0106000020110F0000010000000103000000010000000500000029EB340ABC6A60C1944691040CEB51410CE8FE38BD6A60C13F996DD605EB5141CF521791BB6A60C19C81328D04EB5141EC554D62BA6A60C1412E7BC40AEB514129EB340ABC6A60C1944691040CEB5141","125","130.7","0101000020110F00004CD98FCDBB6A60C1CCBC8E4A08EB5141",59,"0101000020E6100000B024EE41775453C0058F410B096A4340","0106000020E610000001000000010300000001000000050000000F59A489775453C046C9AB730C6A4340276728EE785453C07A1D71C8066A4340392009FB765453C02DB4739A056A434022128596755453C0CBDB114E0B6A43400F59A489775453C046C9AB730C6A4340"
